Id,Prediction
129,  1.000000
130,  1.000000
131,  0.000000
132,  0.014249
133,  0.999757
134,  0.000010
135,  0.000014
136,  0.996741
137,  0.000939
138,  0.999984
139,  0.999396
140,  0.984457
141,  1.000000
142,  1.000000
143,  0.000042
144,  0.941678
145,  0.000000
146,  0.999987
147,  0.997831
148,  0.014700
149,  0.000007
150,  1.000000
151,  0.000071
152,  0.999748
153,  0.999966
154,  0.999950
155,  0.000006
156,  0.000000
157,  0.999996
158,  0.999609
159,  0.005423
160,  0.000001
161,  1.000000
162,  1.000000
163,  0.964906
164,  0.995389
165,  0.999852
166,  0.001590
167,  1.000000
168,  0.000402
169,  0.999996
170,  0.996668
171,  0.000000
172,  0.000741
173,  0.999970
174,  0.996954
175,  0.999999
176,  0.998618
177,  0.999840
178,  0.021392
179,  0.000000
180,  1.000000
181,  1.000000
182,  0.042145
183,  0.000542
184,  0.000209
185,  0.999999
186,  0.002291
187,  1.000000
188,  0.000000
189,  1.000000
190,  0.997357
191,  0.035253
192,  0.998271
193,  0.999707
194,  0.000002
195,  0.000102
196,  0.000106
197,  0.999955
198,  1.000000
199,  0.000115
200,  0.000000
201,  0.000926
202,  0.999999
203,  0.001026
204,  0.999413
205,  0.009099
206,  0.000040
207,  0.999226
208,  0.000000
209,  0.999974
210,  0.000000
211,  0.000000
212,  0.999999
213,  0.999995
214,  0.009310
215,  0.998198
216,  0.999998
217,  0.733544
218,  0.999873
219,  0.994885
220,  0.081518
221,  0.000012
222,  0.000000
223,  0.999845
224,  0.000299
225,  0.999952
226,  0.999125
227,  0.000000
228,  0.977978
229,  0.000000
230,  0.692676
231,  0.923205
232,  0.000357
233,  0.999856
234,  0.000000
235,  0.000001
236,  0.000000
237,  0.000000
238,  0.000000
239,  0.000000
240,  1.000000
241,  0.996129
242,  0.000000
243,  1.000000
244,  1.000000
245,  0.998196
246,  0.964096
247,  0.000001
248,  0.999331
249,  0.999999
250,  0.000000
251,  0.038077
252,  0.999993
253,  0.995514
254,  0.000069
255,  0.000230
256,  0.000140
257,  0.000000
258,  1.000000
259,  0.999972
260,  0.999983
261,  0.000000
262,  0.999998
263,  0.999898
264,  0.000000
265,  0.000000
266,  0.000008
267,  1.000000
268,  0.000002
269,  0.000000
270,  0.000000
271,  0.000357
272,  1.000000
273,  0.998658
274,  1.000000
275,  1.000000
276,  0.043356
277,  0.000000
278,  1.000000
279,  0.999865
280,  0.021671
281,  0.999970
282,  0.997368
283,  0.999981
284,  1.000000
285,  0.999995
286,  0.999069
287,  0.997610
288,  1.000000
289,  0.000028
290,  0.999942
291,  0.000001
292,  0.000005
293,  0.000000
294,  0.999999
295,  0.000000
296,  0.999998
297,  0.044826
298,  0.999959
299,  0.000000
300,  0.000000
301,  0.999974
302,  0.000000
303,  0.999993
304,  1.000000
305,  0.013504
306,  1.000000
307,  0.000012
308,  0.000000
309,  0.964214
310,  0.999990
311,  1.000000
312,  0.592334
313,  0.000011
314,  0.000000
315,  0.999999
316,  1.000000
317,  0.000000
318,  0.978561
319,  0.999999
320,  1.000000
321,  1.000000
322,  0.000000
323,  0.001468
324,  0.999986
325,  0.999550
326,  0.000576
327,  1.000000
328,  0.000605
329,  1.000000
330,  0.999683
331,  0.299519
332,  1.000000
333,  0.996241
334,  0.000056
335,  0.000003
336,  0.000002
337,  1.000000
338,  0.000510
339,  0.000005
340,  0.000000
341,  0.000000
342,  0.999947
343,  0.984738
344,  0.000026
345,  0.999983
346,  0.000002
347,  1.000000
348,  0.972380
349,  1.000000
350,  0.999971
351,  0.999791
352,  0.000250
353,  1.000000
354,  0.999881
355,  0.000010
356,  1.000000
357,  0.000000
358,  0.000000
359,  0.000000
360,  0.076199
361,  0.000006
362,  0.999939
363,  0.000000
364,  0.999986
365,  0.999987
366,  0.998926
367,  0.965539
368,  0.999957
369,  0.000001
370,  0.000160
371,  0.000000
372,  1.000000
373,  0.000677
374,  0.998949
375,  0.778986
376,  0.000000
377,  0.999910
378,  0.000311
379,  0.999853
380,  0.999977
381,  0.000001
382,  0.000850
383,  0.946262
384,  0.999934
385,  0.992019
386,  0.000000
387,  0.000000
388,  0.000000
389,  0.663597
390,  0.978893
391,  0.999998
392,  0.024237
393,  0.000402
394,  0.000099
395,  0.997641
396,  0.000000
397,  0.000000
398,  0.999879
399,  0.000027
400,  0.999987
401,  1.000000
402,  0.999939
403,  0.005067
404,  0.000016
405,  0.000002
406,  0.000000
407,  0.002061
408,  0.000143
409,  0.999999
410,  1.000000
411,  0.992750
412,  0.000005
413,  0.999945
414,  0.000007
415,  0.000000
416,  0.000000
417,  0.000000
418,  0.000001
419,  0.983285
420,  1.000000
421,  0.000000
422,  0.998671
423,  0.000269
424,  0.999998
425,  0.000000
426,  0.999987
427,  0.003531
428,  0.000000
429,  0.597932
430,  0.999822
431,  0.000000
432,  0.000000
433,  0.999974
434,  0.000085
435,  0.000000
436,  0.999990
437,  1.000000
438,  0.000000
439,  0.997673
440,  0.999999
441,  0.999892
442,  0.000000
443,  0.000093
444,  0.999999
445,  0.000013
446,  1.000000
447,  1.000000
448,  1.000000
449,  0.000000
450,  0.002506
451,  0.999663
452,  0.000000
453,  0.000002
454,  0.000011
455,  0.027402
456,  0.000001
457,  0.000000
458,  0.000000
459,  0.000000
460,  0.999995
461,  0.001013
462,  0.000202
463,  0.999508
464,  0.999867
465,  0.000000
466,  0.776567
467,  0.000000
468,  0.996237
469,  0.000000
470,  0.012070
471,  0.999983
472,  0.000001
473,  0.000000
474,  0.993056
475,  0.000000
476,  0.000000
477,  0.018387
478,  0.001166
479,  0.000000
480,  1.000000
481,  0.999769
482,  0.000110
483,  0.999999
484,  0.999997
485,  0.000000
486,  0.999343
487,  0.049937
488,  0.999993
489,  0.000000
490,  0.000002
491,  0.007300
492,  0.160857
493,  0.000013
494,  1.000000
495,  1.000000
496,  0.999983
497,  0.000001
498,  0.000002
499,  0.141922
500,  0.000356
501,  0.000284
502,  1.000000
503,  0.000311
504,  0.999733
505,  1.000000
506,  0.000024
507,  0.000000
508,  0.018370
509,  0.000000
510,  0.992494
511,  0.997726
512,  0.000010
513,  0.999972
514,  1.000000
515,  0.999998
516,  0.999089
517,  1.000000
518,  1.000000
519,  0.998981
520,  0.000007
521,  0.999953
522,  0.017165
523,  0.000002
524,  0.000084
525,  0.000000
526,  0.953133
527,  0.000000
528,  0.000000
529,  0.000000
530,  0.999780
531,  0.998991
532,  1.000000
533,  0.999009
534,  0.000001
535,  0.000002
536,  0.999977
537,  0.999955
538,  0.999183
539,  0.998459
540,  0.999978
541,  0.999116
542,  0.999933
543,  0.999558
544,  0.000012
545,  0.000000
546,  0.975001
547,  1.000000
548,  0.996768
549,  0.000002
550,  0.999999
551,  0.000002
552,  0.999862
553,  0.999628
554,  0.991277
555,  1.000000
556,  0.998913
557,  0.000615
558,  0.999963
559,  0.165278
560,  1.000000
561,  0.003586
562,  0.000000
563,  0.999164
564,  0.999998
565,  0.999364
566,  0.000000
567,  0.999967
568,  0.145620
569,  1.000000
570,  0.000000
571,  1.000000
572,  1.000000
573,  0.999974
574,  0.979224
575,  0.999678
576,  0.997198
577,  0.000000
578,  0.999751
579,  0.998562
580,  0.000000
581,  0.000083
582,  0.999932
583,  1.000000
584,  1.000000
585,  1.000000
586,  0.000000
587,  0.000000
588,  0.999971
589,  0.000000
590,  1.000000
591,  0.999998
592,  0.475203
593,  0.999999
594,  0.000005
595,  0.999607
596,  0.999342
597,  0.999538
598,  0.000014
599,  0.000086
600,  0.000254
601,  0.000001
602,  0.000499
603,  0.999999
604,  0.999974
605,  0.990628
606,  0.000000
607,  0.000000
608,  0.000000
609,  0.000000
610,  0.000000
611,  0.000000
612,  0.000000
613,  0.000000
614,  0.000001
615,  0.999982
616,  0.000005
617,  0.000000
618,  0.002772
619,  0.999385
620,  0.000000
621,  0.761339
622,  0.005377
623,  0.000028
624,  0.000002
625,  0.999703
626,  1.000000
627,  1.000000
628,  0.999999
629,  0.001208
630,  0.999210
631,  0.015884
632,  0.976268
633,  0.938345
634,  0.000803
635,  0.999760
636,  1.000000
637,  0.999900
638,  0.999992
639,  0.000000
640,  0.000000
641,  0.968034
642,  1.000000
643,  1.000000
644,  0.007646
645,  0.998910
646,  0.000005
647,  0.999985
648,  0.000000
649,  0.998500
650,  0.000000
651,  0.000000
652,  0.999924
653,  0.999977
654,  0.000000
655,  0.000006
656,  0.000006
657,  0.000000
658,  0.999999
659,  0.999842
660,  0.997040
661,  0.000000
662,  0.999985
663,  0.000004
664,  0.000534
665,  0.999958
666,  0.004202
667,  0.000002
668,  0.999967
669,  0.999856
670,  0.000004
671,  0.000001
672,  0.000000
673,  0.999857
674,  0.000000
675,  0.000000
676,  0.999625
677,  0.000000
678,  0.000000
679,  0.008025
680,  0.790479
681,  0.999986
682,  0.000010
683,  0.999991
684,  0.000000
685,  1.000000
686,  0.999807
687,  0.999975
688,  0.999999
689,  0.000000
690,  0.999999
691,  0.000101
692,  0.999730
693,  0.000508
694,  0.000000
695,  1.000000
696,  0.999990
697,  0.000021
698,  0.999971
699,  0.998715
700,  0.999993
701,  0.000020
702,  0.000053
703,  0.034761
704,  0.998431
705,  0.000010
706,  0.999991
707,  0.999864
708,  0.999999
709,  0.999873
710,  1.000000
711,  0.000015
712,  0.002671
713,  0.999983
714,  0.000055
715,  0.999887
716,  0.999503
717,  0.999991
718,  0.064515
719,  0.000000
720,  0.999911
721,  0.999999
722,  0.000040
723,  1.000000
724,  0.000000
725,  0.000000
726,  0.000163
727,  0.995916
728,  0.013043
729,  0.946453
730,  0.000000
731,  1.000000
732,  0.643508
733,  0.000001
734,  0.000000
735,  0.999999
736,  0.000026
737,  0.000000
738,  0.000000
739,  0.000000
740,  0.000000
741,  1.000000
742,  0.017640
743,  0.991813
744,  0.999991
745,  0.000000
746,  0.000000
747,  0.999983
748,  0.999998
749,  0.043865
750,  0.000314
751,  0.000000
752,  0.999997
753,  1.000000
754,  0.000000
755,  0.991083
756,  0.000000
757,  0.999993
758,  0.999865
759,  0.004382
760,  1.000000
761,  0.744597
762,  0.000004
763,  0.000485
764,  0.999974
765,  0.000001
766,  0.000000
767,  0.000000
768,  0.999609
769,  0.000001
770,  0.000000
771,  0.000000
772,  0.000010
773,  0.395543
774,  0.998382
775,  1.000000
776,  0.999807
777,  0.000019
778,  0.999990
779,  0.999483
780,  0.006418
781,  1.000000
782,  0.000256
783,  0.999966
784,  0.999999
785,  0.520515
786,  0.000000
787,  0.000001
788,  0.999996
789,  0.000000
790,  0.999976
791,  0.999897
792,  0.569941
793,  1.000000
794,  0.000000
795,  0.000018
796,  1.000000
797,  0.000000
798,  0.000000
799,  0.999691
800,  0.999861
801,  0.000000
802,  0.000001
803,  0.967276
804,  0.999985
805,  0.001818
806,  0.002468
807,  0.000683
808,  0.999994
809,  1.000000
810,  0.999988
811,  0.999997
812,  0.000000
813,  0.000490
814,  0.013572
815,  0.000000
816,  0.996542
817,  0.999569
818,  0.000046
819,  0.001679
820,  0.999991
821,  0.999984
822,  0.040517
823,  0.000000
824,  0.000000
825,  0.000031
826,  1.000000
827,  0.999808
828,  0.999678
829,  0.000000
830,  0.060959
831,  0.997028
832,  0.161946
833,  0.990787
834,  0.999996
835,  0.999984
836,  1.000000
837,  0.999424
838,  0.000000
839,  0.035699
840,  0.999999
841,  0.000000
842,  0.000000
843,  1.000000
844,  0.999760
845,  0.000000
846,  0.000000
847,  0.999451
848,  0.004420
849,  0.000000
850,  0.002367
851,  0.021427
852,  0.999969
853,  0.831975
854,  0.000000
855,  0.000003
856,  0.112275
857,  0.000000
858,  0.000239
859,  0.985222
860,  0.999858
861,  0.927471
862,  0.000001
863,  0.000000
864,  0.000028
865,  0.000047
866,  0.000198
867,  0.999999
868,  0.004483
869,  0.999927
870,  0.085225
871,  0.999876
872,  1.000000
873,  1.000000
874,  0.000000
875,  0.000000
876,  1.000000
877,  0.999970
878,  0.000007
879,  0.999906
880,  0.000018
881,  0.000000
882,  1.000000
883,  1.000000
884,  0.991993
885,  0.878913
886,  1.000000
887,  0.000108
888,  0.998580
889,  0.999982
890,  0.997435
891,  0.999995
892,  0.000000
893,  0.999999
894,  0.999064
895,  0.999994
896,  0.011302
897,  0.000000
898,  0.039632
899,  0.000002
900,  0.999999
901,  0.000000
902,  0.999627
903,  0.000004
904,  0.001050
905,  0.959289
906,  0.997304
907,  0.018762
908,  0.999993
909,  0.000000
910,  0.002520
911,  1.000000
912,  0.999915
913,  0.000012
914,  0.000493
915,  0.000000
916,  0.999997
917,  0.993836
918,  0.000000
919,  0.988604
920,  0.000003
921,  0.000002
922,  0.999996
923,  0.000000
924,  0.999999
925,  1.000000
926,  1.000000
927,  0.000446
928,  0.976031
929,  0.000000
930,  0.999997
931,  0.000011
932,  0.000000
933,  0.999655
934,  0.000000
935,  0.000055
936,  0.999996
937,  1.000000
938,  0.000097
939,  1.000000
940,  0.999999
941,  0.998978
942,  0.000007
943,  0.999969
944,  1.000000
945,  0.999997
946,  0.995627
947,  0.210630
948,  0.978811
949,  0.999866
950,  0.002430
951,  0.999984
952,  0.999969
953,  0.999894
954,  0.999971
955,  0.009194
956,  0.000000
957,  0.990058
958,  0.994440
959,  0.999988
960,  0.000000
961,  1.000000
962,  1.000000
963,  0.999972
964,  0.998865
965,  0.002427
966,  0.004047
967,  0.000044
968,  0.000064
969,  0.321245
970,  0.115525
971,  1.000000
972,  0.000000
973,  0.974185
974,  0.000000
975,  0.031844
976,  0.000000
977,  0.000154
978,  0.004020
979,  0.999994
980,  0.999975
981,  0.999792
982,  0.999999
983,  0.040124
984,  0.000009
985,  0.999975
986,  0.863854
987,  0.220188
988,  0.999892
989,  1.000000
990,  0.000000
991,  0.999998
992,  0.994648
993,  0.049078
994,  1.000000
995,  0.000091
996,  0.999730
997,  0.000000
998,  0.999320
999,  0.000000
1000,  0.000024
1001,  0.000000
1002,  0.000000
1003,  0.395371
1004,  0.207439
1005,  0.166541
1006,  0.000000
1007,  0.000097
1008,  0.999845
1009,  0.112733
1010,  0.000391
1011,  0.999546
1012,  0.000002
1013,  0.000000
1014,  0.000259
1015,  0.000058
1016,  1.000000
1017,  0.999990
1018,  0.000000
1019,  0.999438
1020,  0.999994
1021,  1.000000
1022,  0.000004
1023,  0.999999
1024,  0.000000
1025,  0.000000
1026,  0.000001
1027,  0.000005
1028,  0.999981
1029,  0.000000
1030,  0.024046
1031,  0.000036
1032,  0.999356
1033,  0.999816
1034,  0.999988
1035,  0.999876
1036,  0.001074
1037,  0.999995
1038,  0.999828
1039,  0.999924
1040,  0.006145
1041,  0.999993
1042,  0.999893
1043,  0.959655
1044,  1.000000
1045,  0.993832
1046,  0.999987
1047,  0.000000
1048,  0.000001
1049,  0.998427
1050,  0.996616
1051,  0.000000
1052,  0.966598
1053,  0.999999
1054,  0.000002
1055,  0.003957
1056,  0.999705
1057,  0.999062
1058,  0.990684
1059,  0.996011
1060,  0.993712
1061,  0.000000
1062,  0.974238
1063,  0.000190
1064,  0.000000
1065,  0.999886
1066,  0.000105
1067,  0.673668
1068,  0.000006
1069,  0.994546
1070,  0.898442
1071,  0.999447
1072,  0.000000
1073,  0.999117
1074,  0.006259
1075,  0.999095
1076,  0.000293
1077,  0.998983
1078,  0.000000
1079,  1.000000
1080,  0.000000
1081,  1.000000
1082,  0.999971
1083,  0.999994
1084,  0.839157
1085,  0.998210
1086,  0.000000
1087,  0.000000
1088,  1.000000
1089,  0.000000
1090,  0.994207
1091,  0.999687
1092,  0.000001
1093,  0.000000
1094,  0.000000
1095,  0.044106
1096,  0.999990
1097,  0.001424
1098,  1.000000
1099,  0.593750
1100,  0.971570
1101,  0.999991
1102,  0.000000
1103,  0.000000
1104,  0.000001
1105,  0.999898
1106,  1.000000
1107,  0.056832
1108,  0.000007
1109,  0.999998
1110,  0.000000
1111,  0.000000
1112,  1.000000
1113,  0.989636
1114,  0.000766
1115,  0.000033
1116,  0.000000
1117,  0.000000
1118,  0.999551
1119,  0.999996
1120,  0.996892
1121,  0.000006
1122,  0.999989
1123,  0.000000
1124,  0.000063
1125,  0.009935
1126,  1.000000
1127,  0.999932
1128,  0.000008
1129,  0.999364
1130,  1.000000
1131,  0.000000
1132,  0.000000
1133,  0.000605
1134,  0.902604
1135,  0.000000
1136,  0.999999
1137,  0.997470
1138,  0.999981
1139,  0.929450
1140,  0.000000
1141,  0.000003
1142,  0.999977
1143,  0.999880
1144,  0.009871
1145,  0.999629
1146,  0.999897
1147,  0.000000
1148,  0.000000
1149,  1.000000
1150,  0.999484
1151,  0.999943
1152,  0.999992
1153,  0.999940
1154,  0.999992
1155,  0.022594
1156,  1.000000
1157,  0.999999
1158,  0.000000
1159,  1.000000
1160,  1.000000
1161,  0.625342
1162,  0.993597
1163,  1.000000
1164,  0.000000
1165,  0.995419
1166,  0.000196
1167,  0.999533
1168,  0.999978
1169,  0.001505
1170,  0.000003
1171,  0.000014
1172,  1.000000
1173,  0.000082
1174,  0.021488
1175,  1.000000
1176,  0.003830
1177,  0.999991
1178,  0.999983
1179,  1.000000
1180,  0.999593
1181,  1.000000
1182,  0.000000
1183,  0.999959
1184,  1.000000
1185,  0.000000
1186,  0.999939
1187,  0.999988
1188,  0.598288
1189,  0.008992
1190,  0.000000
1191,  0.000110
1192,  0.999733
1193,  0.000018
1194,  0.000000
1195,  0.000005
1196,  0.999998
1197,  1.000000
1198,  0.000000
1199,  0.062146
1200,  0.999975
1201,  0.999931
1202,  0.000000
1203,  0.046520
1204,  0.790299
1205,  0.999992
1206,  0.000613
1207,  0.000040
1208,  0.999999
1209,  1.000000
1210,  0.038223
1211,  0.000459
1212,  0.000001
1213,  0.999993
1214,  1.000000
1215,  0.999986
1216,  0.977862
1217,  0.000285
1218,  0.000000
1219,  1.000000
1220,  0.000036
1221,  0.000003
1222,  0.999996
1223,  0.999962
1224,  0.000001
1225,  0.000000
1226,  0.999903
1227,  0.000000
1228,  0.000004
1229,  1.000000
1230,  0.999990
1231,  0.000000
1232,  0.934266
1233,  0.000000
1234,  0.999920
1235,  0.000000
1236,  0.999969
1237,  0.999819
1238,  0.999996
1239,  0.998531
1240,  0.000019
1241,  0.999997
1242,  1.000000
1243,  0.000002
1244,  0.000010
1245,  0.976863
1246,  1.000000
1247,  0.996059
1248,  0.999747
1249,  0.999996
1250,  0.934543
1251,  0.471420
1252,  0.000293
1253,  0.000000
1254,  0.999993
1255,  0.492766
1256,  0.993529
1257,  0.999998
1258,  0.997892
1259,  1.000000
1260,  0.999044
1261,  1.000000
1262,  0.999934
1263,  0.000075
1264,  0.000000
1265,  0.999923
1266,  0.016170
1267,  0.999863
1268,  0.000000
1269,  0.000000
1270,  0.010060
1271,  0.999604
1272,  0.000000
1273,  0.000000
1274,  0.000000
1275,  0.999606
1276,  1.000000
1277,  0.999988
1278,  1.000000
1279,  0.000076
1280,  0.000000
1281,  0.007078
1282,  0.999997
1283,  0.000000
1284,  0.367083
1285,  0.999995
1286,  0.999995
1287,  0.000645
1288,  0.000000
1289,  0.000003
1290,  1.000000
1291,  0.987755
1292,  0.000000
1293,  1.000000
1294,  1.000000
1295,  1.000000
1296,  1.000000
1297,  0.000000
1298,  0.999996
1299,  0.999993
1300,  0.999723
1301,  0.054123
1302,  0.833645
1303,  1.000000
1304,  0.000003
1305,  0.007580
1306,  0.000938
1307,  0.000023
1308,  0.000007
1309,  0.999994
1310,  0.999766
1311,  0.999998
1312,  0.000001
1313,  0.999788
1314,  1.000000
1315,  0.000000
1316,  0.000387
1317,  0.999994
1318,  0.126580
1319,  1.000000
1320,  0.000011
1321,  0.000527
1322,  0.000032
1323,  0.999457
1324,  0.000184
1325,  1.000000
1326,  0.000029
1327,  0.000000
1328,  0.000669
1329,  1.000000
1330,  0.999765
1331,  0.000001
1332,  0.000000
1333,  0.000009
1334,  0.000001
1335,  0.000000
1336,  0.042989
1337,  0.001792
1338,  0.999998
1339,  0.999999
1340,  0.000000
1341,  0.000000
1342,  1.000000
1343,  1.000000
1344,  0.000758
1345,  0.000000
1346,  1.000000
1347,  0.998561
1348,  0.000000
1349,  0.999843
1350,  0.999956
1351,  1.000000
1352,  0.002207
1353,  0.000000
1354,  0.000000
1355,  0.000000
1356,  0.999998
1357,  0.000000
1358,  0.000000
1359,  0.999942
1360,  1.000000
1361,  0.999697
1362,  0.999998
1363,  0.000001
1364,  0.000000
1365,  0.143206
1366,  1.000000
1367,  0.999834
1368,  0.000000
1369,  0.000000
1370,  0.000012
1371,  0.000003
1372,  1.000000
1373,  0.000074
1374,  0.000000
1375,  0.001257
1376,  0.999958
1377,  1.000000
1378,  0.036277
1379,  0.000000
1380,  0.001435
1381,  0.999993
1382,  0.999818
1383,  0.999999
1384,  0.000000
1385,  0.999987
1386,  0.000000
1387,  0.000007
1388,  0.000000
1389,  0.000026
1390,  0.000058
1391,  0.999819
1392,  0.997606
1393,  0.000000
1394,  0.999894
1395,  0.003544
1396,  0.999735
1397,  0.999950
1398,  0.999969
1399,  0.972770
1400,  0.000000
1401,  0.999999
1402,  0.999999
1403,  0.999983
1404,  0.000000
1405,  0.994672
1406,  0.999269
1407,  0.999990
1408,  0.502013
1409,  0.000000
1410,  0.000008
1411,  0.999960
1412,  0.010717
1413,  0.999898
1414,  0.000386
1415,  0.004731
1416,  0.999998
1417,  0.999952
1418,  0.388892
1419,  0.999997
1420,  0.000008
1421,  0.033120
1422,  0.000000
1423,  0.112825
1424,  1.000000
1425,  0.000000
1426,  0.999996
1427,  0.999844
1428,  0.000000
1429,  1.000000
1430,  0.000039
1431,  0.999998
1432,  0.001886
1433,  0.999873
1434,  0.000000
1435,  0.000135
1436,  0.990205
1437,  0.000000
1438,  0.999856
1439,  0.999996
1440,  0.000000
1441,  0.999990
1442,  0.000005
1443,  0.000420
1444,  0.000000
1445,  0.058974
1446,  0.999997
1447,  0.001033
1448,  0.000000
1449,  0.000000
1450,  0.998724
1451,  0.000000
1452,  0.000000
1453,  0.999754
1454,  0.999997
1455,  0.000000
1456,  0.003019
1457,  0.000004
1458,  0.000000
1459,  0.000000
1460,  0.000018
1461,  0.000000
1462,  0.000000
1463,  0.999132
1464,  0.999992
1465,  0.970879
1466,  0.000003
1467,  0.005472
1468,  0.002284
1469,  0.999676
1470,  0.999988
1471,  0.999787
1472,  1.000000
1473,  0.000005
1474,  1.000000
1475,  0.999994
1476,  0.000000
1477,  0.000454
1478,  0.000000
1479,  0.999987
1480,  0.999995
1481,  0.999988
1482,  0.000321
1483,  1.000000
1484,  0.001294
1485,  0.000000
1486,  1.000000
1487,  0.990274
1488,  0.999998
1489,  0.044450
1490,  0.000000
1491,  0.000002
1492,  1.000000
1493,  0.999992
1494,  0.000299
1495,  1.000000
1496,  0.000000
1497,  0.999498
1498,  0.999999
1499,  0.000308
1500,  1.000000
1501,  0.077665
1502,  0.964524
1503,  0.002259
1504,  0.999875
1505,  0.000006
1506,  0.000000
1507,  0.981377
1508,  0.441811
1509,  0.000000
1510,  0.999508
1511,  0.000000
1512,  0.999990
1513,  0.000000
1514,  0.000000
1515,  0.997774
1516,  0.691060
1517,  0.000000
1518,  0.479932
1519,  1.000000
1520,  1.000000
1521,  0.989735
1522,  0.023563
1523,  0.000048
1524,  0.995807
1525,  0.999999
1526,  0.996930
1527,  0.003327
1528,  1.000000
1529,  0.000058
1530,  0.997519
1531,  0.000046
1532,  0.000029
1533,  0.000001
1534,  0.999890
1535,  0.998683
1536,  1.000000
1537,  0.999999
1538,  0.000365
1539,  0.000000
1540,  0.998377
1541,  0.000919
1542,  0.001849
1543,  0.012594
1544,  1.000000
1545,  1.000000
1546,  0.997422
1547,  0.000004
1548,  0.999999
1549,  0.999884
1550,  0.999997
1551,  0.999989
1552,  0.983963
1553,  0.998098
1554,  0.000000
1555,  0.000730
1556,  0.000000
1557,  0.000379
1558,  0.999998
1559,  0.000000
1560,  0.000000
1561,  0.999848
1562,  0.999115
1563,  0.999281
1564,  0.987450
1565,  0.989207
1566,  0.998787
1567,  0.999771
1568,  0.000000
1569,  0.003927
1570,  0.999881
1571,  0.999879
1572,  0.000026
1573,  0.029708
1574,  0.000000
1575,  1.000000
1576,  0.000000
1577,  0.999886
1578,  1.000000
1579,  0.000017
1580,  0.007233
1581,  1.000000
1582,  0.000486
1583,  0.999815
1584,  0.997198
1585,  0.100312
1586,  0.000000
1587,  0.006680
1588,  0.999993
1589,  0.956234
1590,  0.969462
1591,  0.999004
1592,  0.000053
1593,  0.999912
1594,  0.000000
1595,  0.000506
1596,  0.000261
1597,  0.026922
1598,  0.000050
1599,  0.000001
1600,  0.950929
1601,  0.001976
1602,  0.999995
1603,  0.000001
1604,  0.000021
1605,  1.000000
1606,  0.000001
1607,  0.000000
1608,  0.000000
1609,  0.999974
1610,  0.998907
1611,  0.999990
1612,  0.000000
1613,  0.999907
1614,  0.999838
1615,  0.000005
1616,  0.635971
1617,  0.000000
1618,  0.000465
1619,  0.305539
1620,  0.000240
1621,  0.000000
1622,  0.959282
1623,  1.000000
1624,  1.000000
1625,  0.000000
1626,  0.999869
1627,  0.017763
1628,  0.000000
1629,  0.999993
1630,  1.000000
1631,  0.999995
1632,  0.000004
1633,  0.000000
1634,  0.000293
1635,  0.002392
1636,  0.649641
1637,  0.979897
1638,  0.999982
1639,  0.998811
1640,  0.999999
1641,  0.000001
1642,  0.437913
1643,  0.999983
1644,  1.000000
1645,  0.000000
1646,  0.993290
1647,  0.999979
1648,  0.999988
1649,  1.000000
1650,  0.000001
1651,  0.958353
1652,  0.000064
1653,  0.000079
1654,  0.024915
1655,  0.020466
1656,  0.000000
1657,  1.000000
1658,  1.000000
1659,  0.000002
1660,  0.892238
1661,  0.981623
1662,  0.994703
1663,  0.000000
